OTU_ID	Domain	D_Score	Phylum	P_Score	Class	C_Score	Subclass	SC_Score	Order	O_Score	Suborder	SO_Score	Family	F_Score	Genus	G_Score
BOTU_1031	Bacteria	1.0	Proteobacteria	1.0	Gammaproteobacteria	1.0	NA	NA	Xanthomonadales	1.0	NA	NA	Xanthomonadaceae	1.0	Dokdonella	1.0
BOTU_1032	Bacteria	1.0	Chloroflexi	0.86	Thermomicrobia	0.82	Sphaerobacteridae	0.74	Sphaerobacterales	0.74	Sphaerobacterineae	0.74	Sphaerobacteraceae	0.74	Nitrolancea	0.58
BOTU_1033	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Alphaproteobacteria_incertae_sedis	1.0	NA	NA	NA	NA	Rhizomicrobium	1.0
BOTU_1034	Bacteria	1.0	Acidobacteria	1.0	Acidobacteria_Gp3	1.0	NA	NA	NA	NA	NA	NA	NA	NA	Gp3	0.89
BOTU_1035	Bacteria	1.0	Chloroflexi	0.7	Anaerolineae	0.42	NA	NA	Anaerolineales	0.42	NA	NA	Anaerolineaceae	0.42	Ornatilinea	0.25
BOTU_1036	Bacteria	0.97	Armatimonadetes	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Armatimonadetes_gp4	0.89
BOTU_1037	Bacteria	0.99	Chloroflexi	0.31	Thermomicrobia	0.05	Sphaerobacteridae	0.05	Sphaerobacterales	0.05	Sphaerobacterineae	0.05	Sphaerobacteraceae	0.05	Nitrolancea	0.05
BOTU_1038	Bacteria	1.0	Proteobacteria	1.0	Deltaproteobacteria	1.0	NA	NA	Myxococcales	1.0	Cystobacterineae	1.0	Cystobacteraceae	0.51	Cystobacter	0.49
BOTU_1039	Bacteria	1.0	Proteobacteria	1.0	Betaproteobacteria	1.0	NA	NA	Rhodocyclales	0.75	NA	NA	Rhodocyclaceae	0.75	Methyloversatilis	0.29
BOTU_1040	Bacteria	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Actinobacteridae	1.0	Actinomycetales	1.0	Kineosporiineae	1.0	Kineosporiaceae	1.0	Angustibacter	1.0
BOTU_1041	Bacteria	1.0	Proteobacteria	1.0	Gammaproteobacteria	0.99	NA	NA	Legionellales	0.9	NA	NA	Coxiellaceae	0.9	Aquicella	0.9
BOTU_1042	Bacteria	1.0	candidate division WPS-1	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WPS-1_genera_incertae_sedis	0.89
BOTU_1043	Bacteria	1.0	Actinobacteria	0.95	Actinobacteria	0.95	Acidimicrobidae	0.94	Acidimicrobiales	0.94	Acidimicrobineae	0.94	Iamiaceae	0.71	Aquihabitans	0.7
BOTU_1044	Bacteria	1.0	Chloroflexi	0.31	Caldilineae	0.19	NA	NA	Caldilineales	0.19	NA	NA	Caldilineaceae	0.19	Litorilinea	0.19
BOTU_1045	Bacteria	1.0	Bacteroidetes	1.0	Cytophagia	1.0	NA	NA	Cytophagales	1.0	NA	NA	NA	NA	Chryseolinea	0.69
BOTU_1046	Bacteria	0.99	Parcubacteria	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Parcubacteria_genera_incertae_sedis	0.76
BOTU_1047	Bacteria	1.0	Proteobacteria	1.0	Gammaproteobacteria	1.0	NA	NA	Xanthomonadales	1.0	NA	NA	Xanthomonadaceae	1.0	Vulcaniibacterium	0.4
BOTU_1048	Bacteria	1.0	Nitrospirae	0.98	Nitrospira	0.98	NA	NA	Nitrospirales	0.98	NA	NA	Nitrospiraceae	0.98	Nitrospira	0.98
BOTU_1049	Bacteria	1.0	Proteobacteria	1.0	Betaproteobacteria	0.99	NA	NA	Burkholderiales	0.5	NA	NA	Burkholderiales_incertae_sedis	0.26	Thiobacter	0.24
BOTU_1050	Bacteria	0.99	Chloroflexi	0.84	Anaerolineae	0.61	NA	NA	Anaerolineales	0.61	NA	NA	Anaerolineaceae	0.61	Ornatilinea	0.41
BOTU_1051	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	1.0	NA	NA	Planctomycetaceae	1.0	Aquisphaera	0.94
BOTU_1052	Bacteria	0.97	Chloroflexi	0.36	Caldilineae	0.11	NA	NA	Caldilineales	0.11	NA	NA	Caldilineaceae	0.11	Litorilinea	0.1
BOTU_1053	Bacteria	1.0	Acidobacteria	1.0	Acidobacteria_Gp3	1.0	NA	NA	NA	NA	NA	NA	NA	NA	Gp3	0.98
BOTU_1054	Bacteria	1.0	Armatimonadetes	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Armatimonadetes_gp5	0.99
BOTU_1055	Bacteria	1.0	Firmicutes	1.0	Bacilli	1.0	NA	NA	Bacillales	1.0	NA	NA	Bacillaceae 1	0.94	Aeribacillus	0.86
BOTU_1056	Bacteria	1.0	Verrucomicrobia	0.97	Opitutae	0.97	NA	NA	Opitutales	0.96	NA	NA	Opitutaceae	0.96	Opitutus	0.87
BOTU_1057	Bacteria	1.0	Actinobacteria	1.0	Actinobacteria	0.7	Rubrobacteridae	0.67	Solirubrobacterales	0.59	NA	NA	Conexibacteraceae	0.44	Conexibacter	0.44
BOTU_1058	Bacteria	0.98	Proteobacteria	0.36	Gammaproteobacteria	0.15	NA	NA	Arenicellales	0.11	NA	NA	Arenicellaceae	0.11	Perspicuibacter	0.11
BOTU_1059	Bacteria	1.0	Verrucomicrobia	0.84	Subdivision3	0.79	NA	NA	NA	NA	NA	NA	NA	NA	Subdivision3_genera_incertae_sedis	0.46
BOTU_1060	Bacteria	1.0	Chloroflexi	0.44	Anaerolineae	0.38	NA	NA	Anaerolineales	0.38	NA	NA	Anaerolineaceae	0.38	Longilinea	0.23
BOTU_1061	Bacteria	1.0	Bacteroidetes	1.0	Sphingobacteriia	0.71	NA	NA	Sphingobacteriales	0.71	NA	NA	Chitinophagaceae	0.69	Filimonas	0.14
BOTU_1062	Bacteria	1.0	Acidobacteria	1.0	Acidobacteria_Gp7	0.93	NA	NA	NA	NA	NA	NA	NA	NA	Gp7	0.93
BOTU_1063	Bacteria	0.96	Firmicutes	0.45	Clostridia	0.4	NA	NA	Clostridiales	0.26	NA	NA	Heliobacteriaceae	0.18	Heliobacillus	0.18
BOTU_1064	Bacteria	1.0	Proteobacteria	0.96	Alphaproteobacteria	0.96	NA	NA	Rhodospirillales	0.73	NA	NA	Rhodospirillaceae	0.72	Constrictibacter	0.35
BOTU_1065	Bacteria	1.0	Bacteroidetes	1.0	Sphingobacteriia	0.23	NA	NA	Sphingobacteriales	0.23	NA	NA	Sphingobacteriaceae	0.16	Solitalea	0.16
BOTU_1066	Bacteria	1.0	Gemmatimonadetes	0.97	Gemmatimonadetes	0.97	NA	NA	Gemmatimonadales	0.97	NA	NA	Gemmatimonadaceae	0.97	Gemmatimonas	0.97
BOTU_1067	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	1.0	NA	NA	Planctomycetaceae	1.0	Blastopirellula	0.61
BOTU_1068	Bacteria	1.0	Gemmatimonadetes	0.81	Gemmatimonadetes	0.81	NA	NA	Gemmatimonadales	0.81	NA	NA	Gemmatimonadaceae	0.81	Gemmatimonas	0.81
BOTU_1069	Bacteria	1.0	Bacteroidetes	1.0	Sphingobacteriia	0.3	NA	NA	Sphingobacteriales	0.3	NA	NA	Sphingobacteriaceae	0.22	Arcticibacter	0.15
BOTU_1070	Bacteria	1.0	Bacteroidetes	1.0	Cytophagia	1.0	NA	NA	Cytophagales	1.0	NA	NA	NA	NA	Chryseolinea	0.99
BOTU_1071	Bacteria	0.99	Microgenomates	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microgenomates_genera_incertae_sedis	0.74
BOTU_1072	Bacteria	1.0	Chloroflexi	0.99	Anaerolineae	0.96	NA	NA	Anaerolineales	0.96	NA	NA	Anaerolineaceae	0.96	Pelolinea	0.37
BOTU_1073	Bacteria	1.0	Proteobacteria	0.99	Alphaproteobacteria	0.97	NA	NA	Rhodospirillales	0.93	NA	NA	Rhodospirillaceae	0.62	Elstera	0.31
BOTU_1074	Bacteria	0.99	Chloroflexi	0.44	Anaerolineae	0.32	NA	NA	Anaerolineales	0.32	NA	NA	Anaerolineaceae	0.32	Bellilinea	0.14
BOTU_1075	Bacteria	1.0	Bacteroidetes	1.0	Cytophagia	0.96	NA	NA	Cytophagales	0.96	NA	NA	NA	NA	Chryseolinea	0.83
BOTU_1076	Bacteria	1.0	Chloroflexi	0.92	Thermomicrobia	0.88	Sphaerobacteridae	0.82	Sphaerobacterales	0.82	Sphaerobacterineae	0.82	Sphaerobacteraceae	0.82	Nitrolancea	0.61
BOTU_1077	Bacteria	0.95	Firmicutes	0.23	Bacilli	0.13	NA	NA	Bacillales	0.12	NA	NA	Paenibacillaceae 2	0.06	Oxalophagus	0.06
BOTU_1078	Bacteria	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Actinobacteridae	1.0	Actinomycetales	1.0	Pseudonocardineae	1.0	Pseudonocardiaceae	1.0	Pseudonocardia	1.0
BOTU_1079	Bacteria	0.94	Chloroflexi	0.53	Anaerolineae	0.29	NA	NA	Anaerolineales	0.29	NA	NA	Anaerolineaceae	0.29	Ornatilinea	0.11
BOTU_1080	Bacteria	1.0	Gemmatimonadetes	0.78	Gemmatimonadetes	0.78	NA	NA	Gemmatimonadales	0.78	NA	NA	Gemmatimonadaceae	0.78	Gemmatimonas	0.78
BOTU_1081	Bacteria	1.0	Bacteroidetes	1.0	Flavobacteriia	1.0	NA	NA	Flavobacteriales	1.0	NA	NA	Cryomorphaceae	1.0	Fluviicola	0.94
BOTU_1082	Bacteria	1.0	Bacteroidetes	1.0	Sphingobacteriia	0.32	NA	NA	Sphingobacteriales	0.32	NA	NA	Chitinophagaceae	0.28	Filimonas	0.27
BOTU_1083	Bacteria	1.0	Proteobacteria	1.0	Betaproteobacteria	1.0	NA	NA	Rhodocyclales	0.35	NA	NA	Rhodocyclaceae	0.35	Sulfuritalea	0.29
BOTU_1084	Bacteria	1.0	candidate division WPS-1	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WPS-1_genera_incertae_sedis	0.99
BOTU_1085	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	1.0	NA	NA	Planctomycetaceae	1.0	Singulisphaera	0.76
BOTU_1086	Bacteria	1.0	Planctomycetes	0.37	Planctomycetia	0.25	NA	NA	Planctomycetales	0.25	NA	NA	Planctomycetaceae	0.25	Telmatocola	0.18
BOTU_1087	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Rhizobiales	0.95	NA	NA	Rhizobiales_incertae_sedis	0.65	Bauldia	0.64
BOTU_1088	Bacteria	1.0	Acidobacteria	1.0	Acidobacteria_Gp5	1.0	NA	NA	NA	NA	NA	NA	NA	NA	Gp5	1.0
BOTU_1089	Bacteria	0.99	candidate division WPS-1	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WPS-1_genera_incertae_sedis	0.53
BOTU_1090	Bacteria	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Actinobacteridae	1.0	Actinomycetales	1.0	Micrococcineae	1.0	Intrasporangiaceae	0.98	Oryzihumus	0.71
BOTU_1091	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Caulobacterales	0.97	NA	NA	Caulobacteraceae	0.97	Phenylobacterium	0.97
BOTU_1092	Bacteria	1.0	Verrucomicrobia	1.0	Verrucomicrobiae	1.0	NA	NA	Verrucomicrobiales	1.0	NA	NA	Verrucomicrobiaceae	1.0	Luteolibacter	1.0
BOTU_1093	Bacteria	1.0	Proteobacteria	1.0	Deltaproteobacteria	0.98	NA	NA	Myxococcales	0.91	Sorangiineae	0.91	Phaselicystidaceae	0.6	Phaselicystis	0.6
BOTU_1094	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Rhizobiales	1.0	NA	NA	Xanthobacteraceae	0.97	Starkeya	0.47
BOTU_1095	Bacteria	1.0	Proteobacteria	0.86	Gammaproteobacteria	0.7	NA	NA	Xanthomonadales	0.42	NA	NA	Sinobacteraceae	0.14	Povalibacter	0.13
BOTU_1096	Bacteria	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Actinobacteridae	1.0	Actinomycetales	1.0	Corynebacterineae	0.95	Mycobacteriaceae	0.85	Mycobacterium	0.85
BOTU_1097	Bacteria	1.0	Proteobacteria	0.98	Betaproteobacteria	0.96	NA	NA	Rhodocyclales	0.25	NA	NA	Rhodocyclaceae	0.25	Sterolibacterium	0.2
BOTU_1098	Bacteria	1.0	Bacteroidetes	0.99	Sphingobacteriia	0.96	NA	NA	Sphingobacteriales	0.96	NA	NA	Chitinophagaceae	0.73	Taibaiella	0.41
BOTU_1099	Bacteria	1.0	Chloroflexi	0.94	Caldilineae	0.93	NA	NA	Caldilineales	0.93	NA	NA	Caldilineaceae	0.93	Litorilinea	0.62
BOTU_1100	Bacteria	1.0	Proteobacteria	1.0	Betaproteobacteria	1.0	NA	NA	Rhodocyclales	0.19	NA	NA	Rhodocyclaceae	0.19	Sulfuritalea	0.0
BOTU_1101	Bacteria	1.0	Proteobacteria	1.0	Gammaproteobacteria	1.0	NA	NA	Xanthomonadales	1.0	NA	NA	Xanthomonadaceae	1.0	Arenimonas	0.84
BOTU_1102	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	0.97	NA	NA	Rhodospirillales	0.83	NA	NA	Acetobacteraceae	0.34	Bombella	0.12
BOTU_1103	Bacteria	1.0	Planctomycetes	0.97	Planctomycetia	0.97	NA	NA	Planctomycetales	0.96	NA	NA	Planctomycetaceae	0.96	Gemmata	0.89
BOTU_1104	Bacteria	1.0	Acidobacteria	0.99	Acidobacteria_Gp16	0.99	NA	NA	NA	NA	NA	NA	NA	NA	Gp16	0.99
BOTU_1105	Bacteria	1.0	Firmicutes	1.0	Bacilli	1.0	NA	NA	Bacillales	1.0	NA	NA	Bacillales_incertae_sedis	1.0	Caldalkalibacillus	1.0
BOTU_1106	Bacteria	1.0	Proteobacteria	1.0	Deltaproteobacteria	1.0	NA	NA	Myxococcales	1.0	Sorangiineae	1.0	Polyangiaceae	0.91	Polyangium	0.8
BOTU_1107	Bacteria	1.0	Proteobacteria	0.94	Alphaproteobacteria	0.94	NA	NA	Sneathiellales	0.23	NA	NA	Sneathiellaceae	0.23	Ferrovibrio	0.09
BOTU_1108	Bacteria	0.99	Chloroflexi	0.17	Ardenticatenia	0.11	NA	NA	Ardenticatenales	0.11	NA	NA	Ardenticatenaceae	0.11	Ardenticatena	0.11
BOTU_1109	Bacteria	1.0	Proteobacteria	0.99	Deltaproteobacteria	0.96	NA	NA	Myxococcales	0.94	Sorangiineae	0.94	Phaselicystidaceae	0.41	Phaselicystis	0.41
BOTU_1110	Bacteria	0.99	Chloroflexi	0.39	Thermomicrobia	0.2	Sphaerobacteridae	0.19	Sphaerobacterales	0.19	Sphaerobacterineae	0.19	Sphaerobacteraceae	0.19	Nitrolancea	0.19
BOTU_1111	Bacteria	1.0	Actinobacteria	0.95	Thermoleophilia	0.46	NA	NA	Thermoleophilales	0.46	NA	NA	Thermoleophilaceae	0.46	Thermoleophilum	0.46
BOTU_1112	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	1.0	NA	NA	Planctomycetaceae	1.0	Aquisphaera	0.63
BOTU_1113	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	0.99	NA	NA	Rhodospirillales	0.99	NA	NA	Acetobacteraceae	0.99	Belnapia	0.34
BOTU_1114	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Rhizobiales	1.0	NA	NA	Rhizobiaceae	0.58	Rhizobium	0.56
BOTU_1115	Bacteria	1.0	Acidobacteria	1.0	Acidobacteria_Gp1	1.0	NA	NA	NA	NA	NA	NA	NA	NA	Gp1	1.0
BOTU_1116	Bacteria	1.0	Armatimonadetes	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Armatimonadetes_gp5	1.0
BOTU_1117	Bacteria	1.0	Proteobacteria	0.92	Alphaproteobacteria	0.87	NA	NA	Alphaproteobacteria_incertae_sedis	0.72	NA	NA	NA	NA	Geminicoccus	0.72
BOTU_1118	Bacteria	1.0	Chloroflexi	0.52	Anaerolineae	0.43	NA	NA	Anaerolineales	0.43	NA	NA	Anaerolineaceae	0.43	Longilinea	0.1
BOTU_1119	Bacteria	1.0	Actinobacteria	0.99	Actinobacteria	0.99	Actinobacteridae	0.99	Actinomycetales	0.99	Micromonosporineae	0.41	Micromonosporaceae	0.41	Pseudosporangium	0.14
BOTU_1120	Bacteria	1.0	Chloroflexi	0.76	Anaerolineae	0.72	NA	NA	Anaerolineales	0.72	NA	NA	Anaerolineaceae	0.72	Levilinea	0.35
BOTU_1121	Bacteria	1.0	Chloroflexi	0.23	Caldilineae	0.15	NA	NA	Caldilineales	0.15	NA	NA	Caldilineaceae	0.15	Litorilinea	0.15
BOTU_1122	Bacteria	1.0	Proteobacteria	0.75	Deltaproteobacteria	0.61	NA	NA	Myxococcales	0.32	Cystobacterineae	0.31	Cystobacteraceae	0.31	Anaeromyxobacter	0.3
BOTU_1123	Bacteria	1.0	Chloroflexi	0.84	Thermomicrobia	0.82	Sphaerobacteridae	0.73	Sphaerobacterales	0.73	Sphaerobacterineae	0.73	Sphaerobacteraceae	0.73	Nitrolancea	0.65
BOTU_1124	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Rhodospirillales	1.0	NA	NA	Acetobacteraceae	1.0	Belnapia	0.79
BOTU_1125	Bacteria	1.0	Actinobacteria	0.85	Actinobacteria	0.85	Acidimicrobidae	0.51	Acidimicrobiales	0.51	Acidimicrobineae	0.51	Acidimicrobiaceae	0.47	Ilumatobacter	0.47
BOTU_1126	Bacteria	1.0	Actinobacteria	0.99	Actinobacteria	0.99	Actinobacteridae	0.99	Actinomycetales	0.99	Propionibacterineae	0.99	Nocardioidaceae	0.98	Marmoricola	0.74
BOTU_1127	Bacteria	1.0	Acidobacteria	1.0	Acidobacteria_Gp17	1.0	NA	NA	NA	NA	NA	NA	NA	NA	Gp17	1.0
BOTU_1128	Bacteria	1.0	Verrucomicrobia	0.79	Spartobacteria	0.45	NA	NA	NA	NA	NA	NA	NA	NA	Terrimicrobium	0.37
BOTU_1129	Bacteria	1.0	Acidobacteria	1.0	Acidobacteria_Gp4	1.0	NA	NA	NA	NA	NA	NA	NA	NA	Gp4	0.63
BOTU_1130	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	0.99	NA	NA	Rhodospirillales	0.98	NA	NA	Acetobacteraceae	0.38	Acidisoma	0.27
BOTU_1131	Bacteria	0.96	Chloroflexi	0.41	Anaerolineae	0.31	NA	NA	Anaerolineales	0.31	NA	NA	Anaerolineaceae	0.31	Longilinea	0.09
BOTU_1132	Bacteria	1.0	Bacteroidetes	1.0	Sphingobacteriia	0.99	NA	NA	Sphingobacteriales	0.99	NA	NA	Chitinophagaceae	0.98	Taibaiella	0.77
BOTU_1133	Bacteria	0.98	Chloroflexi	0.54	Chloroflexia	0.21	NA	NA	Chloroflexales	0.21	Chloroflexineae	0.21	Chloroflexaceae	0.21	Heliothrix	0.21
BOTU_1134	Bacteria	1.0	Bacteroidetes	1.0	Flavobacteriia	1.0	NA	NA	Flavobacteriales	1.0	NA	NA	Flavobacteriaceae	1.0	Flavobacterium	0.97
BOTU_1135	Bacteria	1.0	Proteobacteria	0.99	Alphaproteobacteria	0.99	NA	NA	Rhodospirillales	0.94	NA	NA	Acetobacteraceae	0.44	Craurococcus	0.22
BOTU_1136	Bacteria	1.0	Proteobacteria	1.0	Gammaproteobacteria	1.0	NA	NA	Xanthomonadales	0.95	NA	NA	Xanthomonadaceae	0.95	Fulvimonas	0.44
BOTU_1137	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	1.0	NA	NA	Planctomycetaceae	1.0	Pirellula	0.99
BOTU_1138	Bacteria	1.0	Acidobacteria	0.87	Acidobacteria_Gp4	0.83	NA	NA	NA	NA	NA	NA	NA	NA	Gp4	0.83
BOTU_1139	Bacteria	1.0	Planctomycetes	0.89	Planctomycetia	0.89	NA	NA	Planctomycetales	0.89	NA	NA	Planctomycetaceae	0.89	Thermogutta	0.5
BOTU_1140	Bacteria	1.0	Actinobacteria	0.99	Actinobacteria	0.99	Rubrobacteridae	0.98	Gaiellales	0.98	NA	NA	Gaiellaceae	0.98	Gaiella	0.98
BOTU_1141	Bacteria	0.97	Chloroflexi	0.91	Thermomicrobia	0.66	Sphaerobacteridae	0.64	Sphaerobacterales	0.64	Sphaerobacterineae	0.64	Sphaerobacteraceae	0.64	Nitrolancea	0.39
BOTU_1142	Bacteria	1.0	Chloroflexi	1.0	Caldilineae	1.0	NA	NA	Caldilineales	1.0	NA	NA	Caldilineaceae	1.0	Litorilinea	0.96
BOTU_1143	Bacteria	1.0	Ignavibacteriae	1.0	Ignavibacteria	1.0	NA	NA	Ignavibacteriales	1.0	NA	NA	Ignavibacteriaceae	1.0	Ignavibacterium	0.97
BOTU_1144	Bacteria	1.0	Proteobacteria	0.99	Alphaproteobacteria	0.93	NA	NA	Alphaproteobacteria_incertae_sedis	0.84	NA	NA	NA	NA	Geminicoccus	0.84
BOTU_1145	Bacteria	1.0	Bacteroidetes	0.96	Sphingobacteriia	0.95	NA	NA	Sphingobacteriales	0.95	NA	NA	Rhodothermaceae	0.95	Rubrivirga	0.63
BOTU_1146	Bacteria	1.0	Actinobacteria	0.99	Thermoleophilia	0.6	NA	NA	Thermoleophilales	0.6	NA	NA	Thermoleophilaceae	0.6	Thermoleophilum	0.6
BOTU_1147	Bacteria	1.0	Nitrospirae	0.97	Nitrospira	0.97	NA	NA	Nitrospirales	0.97	NA	NA	Nitrospiraceae	0.97	Nitrospira	0.97
BOTU_1148	Bacteria	1.0	Planctomycetes	0.98	Planctomycetia	0.98	NA	NA	Planctomycetales	0.98	NA	NA	Planctomycetaceae	0.98	Thermogutta	0.64
BOTU_1149	Bacteria	1.0	Latescibacteria	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Latescibacteria_genera_incertae_sedis	0.75
BOTU_1150	Bacteria	1.0	Proteobacteria	0.96	Deltaproteobacteria	0.95	NA	NA	Myxococcales	0.95	Nannocystineae	0.93	Nannocystaceae	0.61	Nannocystis	0.4
BOTU_1151	Bacteria	1.0	Proteobacteria	1.0	Betaproteobacteria	1.0	NA	NA	Burkholderiales	0.99	NA	NA	Burkholderiaceae	0.99	Burkholderia	0.99
BOTU_1152	Bacteria	1.0	Bacteroidetes	1.0	Sphingobacteriia	1.0	NA	NA	Sphingobacteriales	1.0	NA	NA	Chitinophagaceae	1.0	Terrimonas	0.34
BOTU_1153	Bacteria	1.0	Chlamydiae	0.95	Chlamydiia	0.95	NA	NA	Chlamydiales	0.95	NA	NA	Parachlamydiaceae	0.87	Parachlamydia	0.77
BOTU_1154	Bacteria	1.0	Bacteroidetes	1.0	Flavobacteriia	1.0	NA	NA	Flavobacteriales	1.0	NA	NA	Cryomorphaceae	1.0	Fluviicola	1.0
BOTU_1155	Bacteria	1.0	Proteobacteria	1.0	Gammaproteobacteria	0.99	NA	NA	Methylococcales	0.3	NA	NA	Methylococcaceae	0.3	Methylogaea	0.27
BOTU_1156	Bacteria	0.99	Planctomycetes	0.97	Planctomycetia	0.97	NA	NA	Planctomycetales	0.84	NA	NA	Planctomycetaceae	0.84	Gemmata	0.4
BOTU_1157	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Sphingomonadales	1.0	NA	NA	Erythrobacteraceae	0.88	Altererythrobacter	0.88
BOTU_1158	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Sphingomonadales	0.37	NA	NA	Sphingomonadaceae	0.34	Rhizorhabdus	0.19
BOTU_1159	Bacteria	1.0	Chloroflexi	0.64	Chloroflexia	0.39	NA	NA	Chloroflexales	0.39	Chloroflexineae	0.39	Chloroflexaceae	0.39	Heliothrix	0.39
BOTU_1160	Bacteria	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Actinobacteridae	1.0	Actinomycetales	1.0	Catenulisporineae	1.0	Actinospicaceae	1.0	Actinospica	1.0
BOTU_1161	Archaea	1.0	Euryarchaeota	1.0	Halobacteria	1.0	NA	NA	Halobacteriales	1.0	NA	NA	Halobacteriaceae	1.0	Halobacterium	1.0
BOTU_1162	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	0.97	NA	NA	Caulobacterales	0.48	NA	NA	Hyphomonadaceae	0.48	Ponticaulis	0.16
BOTU_1163	Bacteria	1.0	Proteobacteria	0.45	Gammaproteobacteria	0.32	NA	NA	Chromatiales	0.14	NA	NA	Ectothiorhodospiraceae	0.14	Thioalbus	0.14
BOTU_1164	Bacteria	0.99	Chloroflexi	0.83	Ktedonobacteria	0.32	NA	NA	Ktedonobacterales	0.32	NA	NA	Ktedonobacteraceae	0.32	Ktedonobacter	0.32
BOTU_1165	Bacteria	0.97	Planctomycetes	0.44	Planctomycetia	0.41	NA	NA	Planctomycetales	0.37	NA	NA	Planctomycetaceae	0.37	Gemmata	0.28
BOTU_1166	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Rhodobacterales	0.95	NA	NA	Rhodobacteraceae	0.95	Amaricoccus	0.89
BOTU_1167	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	1.0	NA	NA	Planctomycetaceae	1.0	Gemmata	0.84
BOTU_1168	Bacteria	1.0	Bacteroidetes	0.97	Bacteroidia	0.39	NA	NA	Bacteroidales	0.39	NA	NA	Prolixibacteraceae	0.28	Mariniphaga	0.21
BOTU_1169	Bacteria	1.0	Proteobacteria	0.65	Deltaproteobacteria	0.61	NA	NA	Syntrophobacterales	0.3	NA	NA	Syntrophobacteraceae	0.3	Thermodesulforhabdus	0.26
BOTU_1170	Bacteria	1.0	Chloroflexi	0.29	Thermomicrobia	0.24	NA	NA	Thermomicrobiales	0.22	NA	NA	Thermomicrobiaceae	0.22	Thermorudis	0.15
BOTU_1171	Bacteria	1.0	Actinobacteria	0.48	Actinobacteria	0.48	Acidimicrobidae	0.36	Acidimicrobiales	0.36	Acidimicrobineae	0.36	Iamiaceae	0.29	Aquihabitans	0.19
BOTU_1172	Bacteria	1.0	Proteobacteria	1.0	Deltaproteobacteria	1.0	NA	NA	Bdellovibrionales	1.0	NA	NA	Bacteriovoracaceae	1.0	Peredibacter	0.99
BOTU_1173	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	0.99	NA	NA	Rhodospirillales	0.98	NA	NA	Acetobacteraceae	0.59	Stella	0.44
BOTU_1174	Bacteria	1.0	Chloroflexi	0.47	Anaerolineae	0.3	NA	NA	Anaerolineales	0.3	NA	NA	Anaerolineaceae	0.3	Longilinea	0.17
BOTU_1175	Bacteria	1.0	Gemmatimonadetes	0.86	Gemmatimonadetes	0.86	NA	NA	Gemmatimonadales	0.86	NA	NA	Gemmatimonadaceae	0.86	Gemmatimonas	0.86
BOTU_1176	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	1.0	NA	NA	Planctomycetaceae	1.0	Pirellula	0.94
BOTU_1177	Bacteria	1.0	Proteobacteria	1.0	Gammaproteobacteria	1.0	NA	NA	Xanthomonadales	0.99	NA	NA	Xanthomonadaceae	0.99	Vulcaniibacterium	0.35
