#OTU ID	MMPRNT1465	MMPRNT1466	MMPRNT1467	MMPRNT1468	MMPRNT1469	MMPRNT1470	MMPRNT1471	MMPRNT1472	MMPRNT1473	MMPRNT1474	MMPRNT1475	MMPRNT1476	MMPRNT1477	MMPRNT1478	MMPRNT1479	MMPRNT1480	MMPRNT1481	MMPRNT1482	MMPRNT1483	MMPRNT1484	MMPRNT1485	MMPRNT1486	MMPRNT1487	MMPRNT1488	MMPRNT1537	MMPRNT1538	MMPRNT1539	MMPRNT1540	MMPRNT1541	MMPRNT1542	MMPRNT1543	MMPRNT1544	MMPRNT1545	MMPRNT1546	MMPRNT1547	MMPRNT1548	MMPRNT1549	MMPRNT1550	MMPRNT1551	MMPRNT1552	MMPRNT1553	MMPRNT1554	MMPRNT1555	MMPRNT1556	MMPRNT1557	MMPRNT1558	MMPRNT1559	MMPRNT1616	MMPRNT1617	MMPRNT1618	MMPRNT1619	MMPRNT1620	MMPRNT1621	MMPRNT1622	MMPRNT1623	MMPRNT1624	MMPRNT1625	MMPRNT1626	MMPRNT1627	MMPRNT1628	MMPRNT1629	MMPRNT1630	MMPRNT1631	MMPRNT1632	MMPRNT1681	MMPRNT1682	MMPRNT1683	MMPRNT1684	MMPRNT1685	MMPRNT1686	MMPRNT1687	MMPRNT1688	MMPRNT1689	MMPRNT1690	MMPRNT1691	MMPRNT1692	MMPRNT1693	MMPRNT1694	MMPRNT1695	MMPRNT1696	MMPRNT1697	MMPRNT1698	MMPRNT1699	MMPRNT1700	MMPRNT1701	MMPRNT1702	MMPRNT1703	MMPRNT1704	MMPRNT1753	MMPRNT1754	MMPRNT1755	MMPRNT1756	MMPRNT1757	MMPRNT1758	MMPRNT1759	MMPRNT1760	MMPRNT1761	MMPRNT1762	MMPRNT1763	MMPRNT1764	MMPRNT1765	MMPRNT1766	MMPRNT1767	MMPRNT1768	MMPRNT1769	MMPRNT1770	MMPRNT1771	MMPRNT1772	MMPRNT1773	MMPRNT1774	MMPRNT1775	MMPRNT1776	MMPRNTCtrl7BB5
Zotu8271	0	9	3	0	1	0	0	0	8	2	17	5	4	0	2	3	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	0	5	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	41	0	51	18	107	2	1	1	0	0	39	0	0	1	1	0	0	0	0	3	0
Zotu7351	0	1	4	0	0	1	1	9	0	366	0	0	0	0	0	70	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	19	133	0	0	0	3	2	0	0	0	0	0	0	0	35	10	11	27	26	5	0	0	1	1	0	2	0	1	1	1	1	1	4	0	4	7	0	0	1	0	0	0	0	0	0	0	6	2	14	11	15	1	2	9	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	10	7	0	2	0	2	6	0	0	0	0
Zotu966	0	1	1	480	550	861	75	42	94	0	0	0	121	73	637	1204	66	174	0	0	2	0	15	444	0	5	0	0	2	2	6	2	0	2	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1468	0	0	0	1	0	1	0	0	0	0	0	0	0	2042	96	7	78	66	32	9040	5620	5727	8468	5430	5721	8814	5727	7985	2990	5132	5528	797	2645	1857	2810	7067	8241	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu9911	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	325	666	167	36	156	290	111	835	342	83	70	357	97	1096	369	257	201	0	1	28	0	68	50	1	20	2	8	115	195	386	742	421	481	639	250	324	750	253	884	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	9	0	0	0	0	0	0	0	0	242	98	42	344	288	259	236	103	455	289	100	3	0	279	49	0	0	212	0	47	450	715	156	723
Zotu8392	0	1	0	0	0	0	0	0	0	0	419	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	7	0	0	3	0	4	26	18	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9642	0	0	224	15	22	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	217	1	6	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8846	0	0	906	39	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9597	0	0	64	112	67	711	396	247	787	0	0	0	1	525	0	406	0	72	0	25	0	0	0	0	2089	2627	182	2357	1032	3537	2296	661	481	1855	33	1484	14	23	15	639	65	423	279	0	0	42	1	202	431	84	70	67	225	0	0	234	0	101	275	956	0	0	0	0	934	106	507	786	1198	967	299	748	691	747	659	146	168	88	74	2854	1563	831	1494	3855	760	815	1258	747	0	0	0	0	0	0	0	612	0	188	0	0	0	162	0	1	0	0	0	0	0	0	0	0	0
Zotu939	0	0	66	4	8	420	10	51	59	0	0	0	0	12	0	83	0	1	0	0	0	0	0	0	360	241	65	388	234	582	480	89	121	79	1	194	0	6	10	131	10	69	64	0	0	12	67	67	146	119	4	20	72	0	0	83	0	36	101	200	0	0	0	0	175	28	82	149	203	207	62	165	160	160	193	65	55	34	16	503	259	90	312	517	141	154	228	143	0	0	0	0	0	0	0	4	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Zotu970	0	0	0	193	168	251	63	7	0	0	14	0	272	133	0	211	0	1	0	0	0	0	0	117	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	427	16	0	4	24	19	2660	1513	1313	1885	1398	1468	1795	1162	1774	636	1353	1230	183	468	385	428	1487	1802	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6392	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	61	0	1708	1737	46	857	0	433	396	0	0	1377	1	0	0	266	0	0	1	34	7	0	0	0	0	0	0	0	0	140	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	0	6	0	1	692	0	4332	0	0	625	107	150	20	4	13	0	165	99	0	3	0	0
